"id","beta1_est","beta1_se","beta1_lowerCI","beta1_upperCI","pval","significant"
62,4.99099786731681,0.0845226611789577,4.82326539703872,5.15873033759489,2.05279294737667e-78,TRUE
63,4.78311530083219,0.121665427385901,4.541674219846,5.02455638181837,8.21886625983114e-62,TRUE
64,4.9535657617703,0.111000970628295,4.7332879481396,5.17384357540101,6.3583507425536e-67,TRUE
65,5.08453268467283,0.0880834553005528,4.90973393434823,5.25933143499743,1.78505464640277e-77,TRUE
66,4.82988332758667,0.113729470849898,4.60419089406658,5.05557576110677,6.46122915719246e-65,TRUE
67,4.92175696199183,0.102692202232196,4.71796762883024,5.12554629515343,7.90691104298156e-70,TRUE
68,5.05568127544808,0.0927975460480539,4.87152756545747,5.2398349854387,4.35617192062505e-75,TRUE
69,5.05476342411009,0.0904505050623516,4.87526734057,5.23425950765018,3.89008403701076e-76,TRUE
70,4.81301047268075,0.10223875439049,4.61012099200334,5.01589995335817,4.25754833048816e-69,TRUE
71,4.95374771651937,0.102587798561288,4.75016556904483,5.15732986399392,3.90662298099807e-70,TRUE
72,4.93649904491561,0.0893072833434331,4.75927164767,5.11372644216122,1.10157885675087e-75,TRUE
73,5.08203892480297,0.0974713965544983,4.88861011059508,5.27546773901086,2.80168195146052e-73,TRUE
74,5.06767141382316,0.090154199666279,4.88876333869817,5.24657948894815,2.23456705967861e-76,TRUE
75,4.96545488265218,0.097073064917069,4.77281654461487,5.15809322068949,1.70735246212006e-72,TRUE
76,5.00726570197145,0.0947134403304054,4.81930996213123,5.19522144181167,7.52892435916213e-74,TRUE
77,5.03700131587742,0.0778016972250945,4.8826063798287,5.19139625192615,3.10780599123309e-82,TRUE
78,4.99552429159962,0.101779765473314,4.79354565949032,5.19750292370892,8.41590741742677e-71,TRUE
79,4.95912523244384,0.11538065468859,4.73015607833445,5.18809438655323,2.11658432886499e-65,TRUE
80,4.93848009623382,0.0986838708235929,4.74264516629948,5.13431502616816,1.35076164624936e-71,TRUE
81,4.91747773722699,0.117238965779454,4.68482082523743,5.15013464921656,2.04909261770839e-64,TRUE
82,5.09286743843399,0.0991490234603192,4.89610942823069,5.28962544863729,1.15057316982048e-72,TRUE
83,5.08756416826914,0.0963776265092791,4.8963059051187,5.27882243141958,8.68561155746361e-74,TRUE
84,5.08737550928512,0.0920209062121802,4.90476301577267,5.26998800279757,1.08363045050872e-75,TRUE
85,4.95891263429339,0.087343370972264,4.78558255723187,5.13224271135491,8.64941921113851e-77,TRUE
86,5.07311836032506,0.0993521653864263,4.87595722158075,5.27027949906936,2.01551540123312e-72,TRUE
87,4.8589433873998,0.0956835625498988,4.6690624715881,5.0488243032115,3.39202989124568e-72,TRUE
88,4.86751470430386,0.113066643205099,4.64313763067282,5.09189177793491,1.82132232954043e-65,TRUE
89,5.07733472228978,0.0848519623095146,4.90894876463537,5.24572067994419,5.79398345326318e-79,TRUE
90,4.97227583246202,0.113566575955209,4.74690665855894,5.19764500636509,3.77588572287173e-66,TRUE
91,4.8601974640887,0.0864881669382384,4.68856451159967,5.03183041657773,2.29669595044055e-76,TRUE
92,5.0075224027079,0.0917887178276992,4.82537067948777,5.18967412592803,3.82889962928454e-75,TRUE
93,5.14913027862726,0.0986688866208413,4.95332508435562,5.34493547289891,2.57184162258006e-73,TRUE
94,5.03133935325489,0.0925970863585738,4.84758344899399,5.21509525751579,5.60899455977763e-75,TRUE
95,4.85413224588548,0.0890590577968771,4.67739744415839,5.03086704761258,4.17872956589571e-75,TRUE
96,5.03048595247576,0.105098716100424,4.82192097086385,5.23905093408768,8.94575190709494e-70,TRUE
97,4.99521945346252,0.105475247745748,4.78590725705486,5.20453164987017,2.42505486297231e-69,TRUE
98,4.98980221781577,0.101404838964391,4.78856761516126,5.19103682047028,6.622003060345e-71,TRUE
99,5.12303039777355,0.117742896727628,4.88937345121801,5.35668734432908,6.76027706605736e-66,TRUE
100,5.20364418896925,0.0981733328743038,5.00882240497956,5.39846597295893,5.89071474470542e-74,TRUE
