"id","beta1_est","beta1_se","beta1_lowerCI","beta1_upperCI","pval","significant"
43,1.02074788242916,0.0192926438926851,0.982462258512706,1.05903350634562,6.99432825872789e-74,TRUE
44,1.01296332667905,0.0222128437716961,0.968882661142037,1.05704399221606,8.39839917816413e-68,TRUE
45,1.00957186362709,0.0182717359681071,0.973312198261014,1.04583152899317,1.14449549906783e-75,TRUE
46,0.974855239922493,0.0197033063174109,0.93575466978938,1.01395581005561,3.95390995100885e-71,TRUE
47,1.03645871331294,0.0184588127130583,0.999827800235004,1.07308962639087,2.47903967668512e-76,TRUE
48,0.974044957531693,0.0219322939365067,0.930521034011982,1.0175688810514,9.98138186854492e-67,TRUE
49,0.998410119963953,0.0198760445473662,0.958966756435344,1.03785348349256,9.47534748357666e-72,TRUE
50,1.0190546255659,0.0225750402116731,0.974255192981611,1.06385405815018,2.1773461943491e-67,TRUE
51,0.991961333446221,0.020815907972745,0.950652841538265,1.03326982535418,1.35350127858369e-69,TRUE
52,0.961654376847926,0.0213296995293816,0.919326282317423,1.00398247137843,2.44309749165074e-67,TRUE
53,1.02148460780843,0.0214427710143258,0.978932126596023,1.06403708902084,1.39769430917264e-69,TRUE
54,0.999109395421232,0.0173063388755386,0.964765529166031,1.03345326167643,1.76515014057784e-77,TRUE
55,0.971280858522308,0.0180339112916158,0.935493148486604,1.00706856855801,1.29513819292069e-74,TRUE
56,1.03912884720863,0.0187203862640304,1.00197884993183,1.07627884448543,7.39420256115385e-76,TRUE
57,0.981471073264543,0.0204740238470767,0.940841039277189,1.0221011072519,7.7516362352466e-70,TRUE
58,1.01561707117108,0.0210179173950496,0.973907698139061,1.05732644420311,3.65909476704957e-70,TRUE
59,0.969061028181717,0.0222679548242006,0.924870996554626,1.01325105980881,6.64720100112179e-66,TRUE
60,1.03572081802471,0.0210854735160774,0.993877382069155,1.07756425398027,7.81800653789651e-71,TRUE
61,0.974871872818381,0.0225506621122148,0.930120817779073,1.01962292785769,1.23390581587403e-65,TRUE
62,1.02059046497609,0.0212030190204076,0.978513763792764,1.06266716615941,5.27273465042021e-70,TRUE
63,1.02256097122406,0.0196940021287643,0.983478864950509,1.06164307749762,4.15187642751099e-73,TRUE
64,1.02512694830414,0.020956754434877,0.983538951176004,1.06671494543228,1.15662158885985e-70,TRUE
65,0.962573895727988,0.0187745741858965,0.925316364283821,0.999831427172155,1.37236538285279e-72,TRUE
66,1.01733573922738,0.0197217135411919,0.978198640557743,1.05647283789701,7.69874965313522e-73,TRUE
67,1.00062173018467,0.0201459758423583,0.960642696786201,1.04060076358315,2.7452443458532e-71,TRUE
68,0.994093318863849,0.0193246586113642,0.955744162780109,1.03244247494759,1.00065204551012e-72,TRUE
69,1.03918209460567,0.0221259847185473,0.99527379803276,1.08309039117858,5.29892872231848e-69,TRUE
70,1.00426644109726,0.0192171194047003,0.966130693069228,1.04240218912529,2.25320220562094e-73,TRUE
71,0.994006536207574,0.020895227175079,0.952540637924068,1.03547243449108,1.59449780952962e-69,TRUE
72,0.97975570737512,0.0211818660283283,0.937720983616144,1.0217904311341,2.22164362391297e-68,TRUE
73,1.00931604471426,0.0186989189482441,0.97220864862698,1.04642344080154,1.05117243795161e-74,TRUE
74,1.02584077231273,0.0215216203302519,0.983131817199062,1.06854972742641,1.32291836056922e-69,TRUE
75,0.994376811212088,0.0207815747278962,0.953136452511142,1.03561716991303,9.22102133426561e-70,TRUE
76,1.00649425948294,0.0188711155395358,0.96904514486446,1.04394337410142,3.26870592501358e-74,TRUE
77,0.977307370774984,0.020136841093854,0.937346464987622,1.01726827656235,2.42444845542282e-70,TRUE
78,0.978574123418612,0.0181300642096195,0.942595601046473,1.01455264579075,1.05491923429502e-74,TRUE
79,0.998109828900541,0.0210511158289911,0.95633457465682,1.03988508314426,2.17683751667369e-69,TRUE
80,0.974986512559717,0.0197832415509576,0.935727313557162,1.01424571156227,5.717965209414e-71,TRUE
81,1.02969996065625,0.0194085799930359,0.991184265321845,1.06821565599065,5.3951362067836e-74,TRUE
82,0.99210614186513,0.0155256552944773,0.961295984223322,1.02291629950694,1.08603319661926e-81,TRUE
83,0.99922100126423,0.0185624176453021,0.962384487570134,1.03605751495833,1.36121322896161e-74,TRUE
84,1.0014931516895,0.0228812406005269,0.956086074398976,1.04690022898002,3.88802983658816e-66,TRUE
85,1.01751472402011,0.0223895608842631,0.973083369124556,1.06194607891567,1.15905594859447e-67,TRUE
86,0.947676913049259,0.0184549000813621,0.91105376446159,0.984300061636928,1.18239029231633e-72,TRUE
87,1.01285238949588,0.021769842328645,0.969650845904904,1.05605393308686,1.28452398317033e-68,TRUE
88,1.01958246035434,0.0230052254754279,0.973929339114719,1.06523558159395,1.21105451068526e-66,TRUE
89,0.99871466651219,0.0190922443706822,0.960826728925049,1.03660260409933,2.05443563387272e-73,TRUE
90,1.00916271922682,0.019306238361609,0.97085011752922,1.04747532092441,2.20325270482172e-73,TRUE
91,1.00567707857143,0.0188414425125382,0.96828684910931,1.04306730803356,3.04114759521178e-74,TRUE
92,1.00572842293537,0.0205994840038593,0.964849417350048,1.0466074285207,1.38447760712174e-70,TRUE
93,0.997933306369853,0.0240287272701571,0.950249079128966,1.04561753361074,5.13701429396612e-64,TRUE
94,0.9774857121586,0.0204806267500858,0.936842574925119,1.01812884939208,1.17136309497971e-69,TRUE
95,0.969652105462956,0.0200179394634724,0.929927156091374,1.00937705483454,2.91057130991489e-70,TRUE
96,0.9702993668691,0.0193844679953195,0.931831521009427,1.00876721272877,1.32037634278962e-71,TRUE
97,0.991963248825351,0.0201585199065115,0.951959322139818,1.03196717551088,6.60437137123254e-71,TRUE
98,0.99476170788291,0.0189058616135261,0.957243640811426,1.03227977495439,1.18146603094166e-73,TRUE
99,1.02160912873641,0.0220845973570628,0.977782964035395,1.06543529343743,2.20173746446355e-68,TRUE
100,1.01557087522923,0.0197582510409048,0.976361269080546,1.05478048137791,1.08070830226247e-72,TRUE
