"id","beta1_est","beta1_se","beta1_lowerCI","beta1_upperCI","pval","significant"
70,1.06631415892721,0.0949494462367478,0.877890073046782,1.25473824480764,2.64996470992523e-19,TRUE
71,1.1144041734623,0.112023427248479,0.892097327945194,1.3367110189794,1.56974988319852e-16,TRUE
72,0.998166536081572,0.103346808210842,0.793078158659825,1.20325491350332,6.67443103404384e-16,TRUE
73,1.01461279885963,0.10886611140456,0.798571543878383,1.23065405384087,3.62525630525644e-15,TRUE
74,1.07234111957391,0.0999937744762061,0.873906728472417,1.2707755106754,3.26827994860563e-18,TRUE
75,1.0368548351176,0.095207544319044,0.847918561992781,1.22579110824241,1.42912696921254e-18,TRUE
76,1.09170771351036,0.0799147551350371,0.933119482809859,1.25029594421085,2.02149587342491e-24,TRUE
77,0.976343101600921,0.0883969060721137,0.800922318421569,1.15176388478027,6.63727013064475e-19,TRUE
78,1.02252120030504,0.0957045862388782,0.832598563666786,1.21244383694329,3.98687394335526e-18,TRUE
79,1.04136754808898,0.112573327691585,0.817969443039309,1.26476565313865,5.12333317465657e-15,TRUE
80,0.9509138835168,0.108288763325634,0.736018357008107,1.16580941002549,5.31736000927737e-14,TRUE
81,1.09540644309738,0.0983067881987237,0.900319821359751,1.290493064835,4.08879980344525e-19,TRUE
82,0.825179520779861,0.104910721514495,0.616987608305342,1.03337143325438,4.90534885213626e-12,TRUE
83,0.861922201582758,0.10674739252656,0.650085475260159,1.07375892790536,1.75978054449039e-12,TRUE
84,0.930760581970741,0.104797251442753,0.722793847160655,1.13872731678083,3.22811453652204e-14,TRUE
85,1.03291347388099,0.0977519778474794,0.838927855228829,1.22689909253314,7.15579400410309e-18,TRUE
86,1.08339744596349,0.0740523223045935,0.936443022419256,1.23035186950773,2.18158918328655e-26,TRUE
87,1.05450034949487,0.10281571721875,0.850465904862318,1.25853479412743,3.3658067720054e-17,TRUE
88,0.894600541059139,0.117837440468708,0.660755975526406,1.12844510659187,1.86445140011549e-11,TRUE
89,0.85777421717362,0.105532605053687,0.64834819705508,1.06720023729216,1.35141776040323e-12,TRUE
90,1.08875463942369,0.0889114013621706,0.912312857085717,1.26519642176165,1.81096408454904e-21,TRUE
91,0.991393532690729,0.0962309867486517,0.800426271372793,1.18236079400867,2.67517747601859e-17,TRUE
92,0.926961343767318,0.0982104020590509,0.732065997186939,1.1218566903477,2.00337491269689e-15,TRUE
93,1.03993231749826,0.107153135405913,0.827290407636689,1.25257422735984,5.28505194438695e-16,TRUE
94,0.985956916419063,0.084755816830978,0.817761756337705,1.15415207650042,3.6343664503477e-20,TRUE
95,0.960638554071033,0.0970830645512807,0.767980372085071,1.153296736057,2.04523722388993e-16,TRUE
96,0.971611862185409,0.0980980548247902,0.776939465035025,1.16628425933579,1.95058638870519e-16,TRUE
97,0.821734634929406,0.0958785192014642,0.631466833987634,1.01200243587118,1.51497209477809e-13,TRUE
98,1.11093811287898,0.0980140884559737,0.916432344254785,1.30544388150318,1.58342222248865e-19,TRUE
99,0.978016950288231,0.0977821833206046,0.783971389857709,1.17206251071875,1.19824585784757e-16,TRUE
100,0.857307426401219,0.0895540392364402,0.679590350116728,1.03502450268571,1.02258349723243e-15,TRUE
